time,var_1_int,var_2_int,var_3_int,var_4_int,var_1_value,var_2_value,var_3_value,var_4_value
0.076565,11,27,6,15,--text-len 1200000,--pattern-len 58,--alphabet 14,--mutation-rate 0.15
0.079029,11,27,6,20,--text-len 1200000,--pattern-len 58,--alphabet 14,--mutation-rate 0.20
0.076817,11,27,6,25,--text-len 1200000,--pattern-len 58,--alphabet 14,--mutation-rate 0.25
0.078999,11,27,6,30,--text-len 1200000,--pattern-len 58,--alphabet 14,--mutation-rate 0.30
0.078735,11,27,6,35,--text-len 1200000,--pattern-len 58,--alphabet 14,--mutation-rate 0.35
0.078885,11,27,6,40,--text-len 1200000,--pattern-len 58,--alphabet 14,--mutation-rate 0.40
0.077055,11,27,6,45,--text-len 1200000,--pattern-len 58,--alphabet 14,--mutation-rate 0.45
0.076596,11,27,6,50,--text-len 1200000,--pattern-len 58,--alphabet 14,--mutation-rate 0.50
0.061786,11,27,9,0,--text-len 1200000,--pattern-len 58,--alphabet 20,--mutation-rate 0.00
0.061909,11,27,9,5,--text-len 1200000,--pattern-len 58,--alphabet 20,--mutation-rate 0.05
0.062789,11,27,9,10,--text-len 1200000,--pattern-len 58,--alphabet 20,--mutation-rate 0.10
0.078036,11,27,9,15,--text-len 1200000,--pattern-len 58,--alphabet 20,--mutation-rate 0.15
0.077921,11,27,9,20,--text-len 1200000,--pattern-len 58,--alphabet 20,--mutation-rate 0.20
0.079616,11,27,9,25,--text-len 1200000,--pattern-len 58,--alphabet 20,--mutation-rate 0.25
0.078574,11,27,9,30,--text-len 1200000,--pattern-len 58,--alphabet 20,--mutation-rate 0.30
0.077829,11,27,9,35,--text-len 1200000,--pattern-len 58,--alphabet 20,--mutation-rate 0.35
0.078773,11,27,9,40,--text-len 1200000,--pattern-len 58,--alphabet 20,--mutation-rate 0.40
0.078148,11,27,9,45,--text-len 1200000,--pattern-len 58,--alphabet 20,--mutation-rate 0.45
0.079714,11,27,9,50,--text-len 1200000,--pattern-len 58,--alphabet 20,--mutation-rate 0.50
0.077722,11,27,12,0,--text-len 1200000,--pattern-len 58,--alphabet 26,--mutation-rate 0.00
0.077352,11,27,12,5,--text-len 1200000,--pattern-len 58,--alphabet 26,--mutation-rate 0.05
0.078577,11,27,12,10,--text-len 1200000,--pattern-len 58,--alphabet 26,--mutation-rate 0.10
0.07733,11,27,12,15,--text-len 1200000,--pattern-len 58,--alphabet 26,--mutation-rate 0.15
0.079591,11,27,12,20,--text-len 1200000,--pattern-len 58,--alphabet 26,--mutation-rate 0.20
0.078684,11,27,12,25,--text-len 1200000,--pattern-len 58,--alphabet 26,--mutation-rate 0.25
0.078792,11,27,12,30,--text-len 1200000,--pattern-len 58,--alphabet 26,--mutation-rate 0.30
0.079193,11,27,12,35,--text-len 1200000,--pattern-len 58,--alphabet 26,--mutation-rate 0.35
0.078683,11,27,12,40,--text-len 1200000,--pattern-len 58,--alphabet 26,--mutation-rate 0.40
0.062367,11,27,12,45,--text-len 1200000,--pattern-len 58,--alphabet 26,--mutation-rate 0.45
0.077924,11,27,12,50,--text-len 1200000,--pattern-len 58,--alphabet 26,--mutation-rate 0.50
0.079121,11,27,15,0,--text-len 1200000,--pattern-len 58,--alphabet 32,--mutation-rate 0.00
0.077357,11,27,15,5,--text-len 1200000,--pattern-len 58,--alphabet 32,--mutation-rate 0.05
0.077065,11,27,15,10,--text-len 1200000,--pattern-len 58,--alphabet 32,--mutation-rate 0.10
0.077273,11,27,15,15,--text-len 1200000,--pattern-len 58,--alphabet 32,--mutation-rate 0.15
0.079093,11,27,15,20,--text-len 1200000,--pattern-len 58,--alphabet 32,--mutation-rate 0.20
0.077754,11,27,15,25,--text-len 1200000,--pattern-len 58,--alphabet 32,--mutation-rate 0.25
0.078273,11,27,15,30,--text-len 1200000,--pattern-len 58,--alphabet 32,--mutation-rate 0.30
0.078054,11,27,15,35,--text-len 1200000,--pattern-len 58,--alphabet 32,--mutation-rate 0.35
0.077729,11,27,15,40,--text-len 1200000,--pattern-len 58,--alphabet 32,--mutation-rate 0.40
0.062904,11,27,15,45,--text-len 1200000,--pattern-len 58,--alphabet 32,--mutation-rate 0.45
0.063154,11,27,15,50,--text-len 1200000,--pattern-len 58,--alphabet 32,--mutation-rate 0.50
0.062711,11,27,18,0,--text-len 1200000,--pattern-len 58,--alphabet 38,--mutation-rate 0.00
0.079011,11,27,18,5,--text-len 1200000,--pattern-len 58,--alphabet 38,--mutation-rate 0.05
0.077664,11,27,18,10,--text-len 1200000,--pattern-len 58,--alphabet 38,--mutation-rate 0.10
0.063955,11,27,18,15,--text-len 1200000,--pattern-len 58,--alphabet 38,--mutation-rate 0.15
0.077532,11,27,18,20,--text-len 1200000,--pattern-len 58,--alphabet 38,--mutation-rate 0.20
0.078611,11,27,18,25,--text-len 1200000,--pattern-len 58,--alphabet 38,--mutation-rate 0.25
0.078886,11,27,18,30,--text-len 1200000,--pattern-len 58,--alphabet 38,--mutation-rate 0.30
0.079904,11,27,18,35,--text-len 1200000,--pattern-len 58,--alphabet 38,--mutation-rate 0.35
0.079274,11,27,18,40,--text-len 1200000,--pattern-len 58,--alphabet 38,--mutation-rate 0.40
0.079072,11,27,18,45,--text-len 1200000,--pattern-len 58,--alphabet 38,--mutation-rate 0.45
0.077613,11,27,18,50,--text-len 1200000,--pattern-len 58,--alphabet 38,--mutation-rate 0.50
0.0778,11,27,21,0,--text-len 1200000,--pattern-len 58,--alphabet 44,--mutation-rate 0.00
0.078696,11,27,21,5,--text-len 1200000,--pattern-len 58,--alphabet 44,--mutation-rate 0.05
0.07822,11,27,21,10,--text-len 1200000,--pattern-len 58,--alphabet 44,--mutation-rate 0.10
0.079214,11,27,21,15,--text-len 1200000,--pattern-len 58,--alphabet 44,--mutation-rate 0.15
0.078891,11,27,21,20,--text-len 1200000,--pattern-len 58,--alphabet 44,--mutation-rate 0.20
0.078778,11,27,21,25,--text-len 1200000,--pattern-len 58,--alphabet 44,--mutation-rate 0.25
0.078395,11,27,21,30,--text-len 1200000,--pattern-len 58,--alphabet 44,--mutation-rate 0.30
0.07801,11,27,21,35,--text-len 1200000,--pattern-len 58,--alphabet 44,--mutation-rate 0.35
0.077811,11,27,21,40,--text-len 1200000,--pattern-len 58,--alphabet 44,--mutation-rate 0.40
0.079564,11,27,21,45,--text-len 1200000,--pattern-len 58,--alphabet 44,--mutation-rate 0.45
0.078578,11,27,21,50,--text-len 1200000,--pattern-len 58,--alphabet 44,--mutation-rate 0.50
0.078804,11,27,24,0,--text-len 1200000,--pattern-len 58,--alphabet 50,--mutation-rate 0.00
0.079296,11,27,24,5,--text-len 1200000,--pattern-len 58,--alphabet 50,--mutation-rate 0.05
0.078653,11,27,24,10,--text-len 1200000,--pattern-len 58,--alphabet 50,--mutation-rate 0.10
0.079254,11,27,24,15,--text-len 1200000,--pattern-len 58,--alphabet 50,--mutation-rate 0.15
0.078146,11,27,24,20,--text-len 1200000,--pattern-len 58,--alphabet 50,--mutation-rate 0.20
0.078323,11,27,24,25,--text-len 1200000,--pattern-len 58,--alphabet 50,--mutation-rate 0.25
0.077853,11,27,24,30,--text-len 1200000,--pattern-len 58,--alphabet 50,--mutation-rate 0.30
0.080137,11,27,24,35,--text-len 1200000,--pattern-len 58,--alphabet 50,--mutation-rate 0.35
0.076906,11,27,24,40,--text-len 1200000,--pattern-len 58,--alphabet 50,--mutation-rate 0.40
0.078752,11,27,24,45,--text-len 1200000,--pattern-len 58,--alphabet 50,--mutation-rate 0.45
0.078283,11,27,24,50,--text-len 1200000,--pattern-len 58,--alphabet 50,--mutation-rate 0.50
0.078394,11,27,27,0,--text-len 1200000,--pattern-len 58,--alphabet 56,--mutation-rate 0.00
0.078003,11,27,27,5,--text-len 1200000,--pattern-len 58,--alphabet 56,--mutation-rate 0.05
0.079149,11,27,27,10,--text-len 1200000,--pattern-len 58,--alphabet 56,--mutation-rate 0.10
0.07884,11,27,27,15,--text-len 1200000,--pattern-len 58,--alphabet 56,--mutation-rate 0.15
0.079206,11,27,27,20,--text-len 1200000,--pattern-len 58,--alphabet 56,--mutation-rate 0.20
0.078717,11,27,27,25,--text-len 1200000,--pattern-len 58,--alphabet 56,--mutation-rate 0.25
0.07729,11,27,27,30,--text-len 1200000,--pattern-len 58,--alphabet 56,--mutation-rate 0.30
0.077198,11,27,27,35,--text-len 1200000,--pattern-len 58,--alphabet 56,--mutation-rate 0.35
0.077064,11,27,27,40,--text-len 1200000,--pattern-len 58,--alphabet 56,--mutation-rate 0.40
0.078766,11,27,27,45,--text-len 1200000,--pattern-len 58,--alphabet 56,--mutation-rate 0.45
0.078506,11,27,27,50,--text-len 1200000,--pattern-len 58,--alphabet 56,--mutation-rate 0.50
0.07828,11,27,30,0,--text-len 1200000,--pattern-len 58,--alphabet 62,--mutation-rate 0.00
0.078592,11,27,30,5,--text-len 1200000,--pattern-len 58,--alphabet 62,--mutation-rate 0.05
0.077804,11,27,30,10,--text-len 1200000,--pattern-len 58,--alphabet 62,--mutation-rate 0.10
0.078655,11,27,30,15,--text-len 1200000,--pattern-len 58,--alphabet 62,--mutation-rate 0.15
0.07787,11,27,30,20,--text-len 1200000,--pattern-len 58,--alphabet 62,--mutation-rate 0.20
0.077085,11,27,30,25,--text-len 1200000,--pattern-len 58,--alphabet 62,--mutation-rate 0.25
0.078635,11,27,30,30,--text-len 1200000,--pattern-len 58,--alphabet 62,--mutation-rate 0.30
0.078264,11,27,30,35,--text-len 1200000,--pattern-len 58,--alphabet 62,--mutation-rate 0.35
0.078364,11,27,30,40,--text-len 1200000,--pattern-len 58,--alphabet 62,--mutation-rate 0.40
0.078655,11,27,30,45,--text-len 1200000,--pattern-len 58,--alphabet 62,--mutation-rate 0.45
0.077975,11,27,30,50,--text-len 1200000,--pattern-len 58,--alphabet 62,--mutation-rate 0.50
0.093723,11,30,0,0,--text-len 1200000,--pattern-len 64,--alphabet 2,--mutation-rate 0.00
0.079349,11,30,0,5,--text-len 1200000,--pattern-len 64,--alphabet 2,--mutation-rate 0.05
0.095336,11,30,0,10,--text-len 1200000,--pattern-len 64,--alphabet 2,--mutation-rate 0.10
0.094599,11,30,0,15,--text-len 1200000,--pattern-len 64,--alphabet 2,--mutation-rate 0.15
0.079733,11,30,0,20,--text-len 1200000,--pattern-len 64,--alphabet 2,--mutation-rate 0.20
0.079613,11,30,0,25,--text-len 1200000,--pattern-len 64,--alphabet 2,--mutation-rate 0.25
0.094721,11,30,0,30,--text-len 1200000,--pattern-len 64,--alphabet 2,--mutation-rate 0.30
0.079893,11,30,0,35,--text-len 1200000,--pattern-len 64,--alphabet 2,--mutation-rate 0.35
0.094544,11,30,0,40,--text-len 1200000,--pattern-len 64,--alphabet 2,--mutation-rate 0.40
0.078223,11,30,0,45,--text-len 1200000,--pattern-len 64,--alphabet 2,--mutation-rate 0.45
0.094236,11,30,0,50,--text-len 1200000,--pattern-len 64,--alphabet 2,--mutation-rate 0.50
0.079073,11,30,3,0,--text-len 1200000,--pattern-len 64,--alphabet 8,--mutation-rate 0.00
0.079291,11,30,3,5,--text-len 1200000,--pattern-len 64,--alphabet 8,--mutation-rate 0.05
0.07838,11,30,3,10,--text-len 1200000,--pattern-len 64,--alphabet 8,--mutation-rate 0.10
0.079019,11,30,3,15,--text-len 1200000,--pattern-len 64,--alphabet 8,--mutation-rate 0.15
0.078972,11,30,3,20,--text-len 1200000,--pattern-len 64,--alphabet 8,--mutation-rate 0.20
0.079205,11,30,3,25,--text-len 1200000,--pattern-len 64,--alphabet 8,--mutation-rate 0.25
0.077374,11,30,3,30,--text-len 1200000,--pattern-len 64,--alphabet 8,--mutation-rate 0.30
0.078833,11,30,3,35,--text-len 1200000,--pattern-len 64,--alphabet 8,--mutation-rate 0.35
0.07792,11,30,3,40,--text-len 1200000,--pattern-len 64,--alphabet 8,--mutation-rate 0.40
0.078501,11,30,3,45,--text-len 1200000,--pattern-len 64,--alphabet 8,--mutation-rate 0.45
0.078355,11,30,3,50,--text-len 1200000,--pattern-len 64,--alphabet 8,--mutation-rate 0.50
0.096768,11,30,6,0,--text-len 1200000,--pattern-len 64,--alphabet 14,--mutation-rate 0.00
0.093557,11,30,6,5,--text-len 1200000,--pattern-len 64,--alphabet 14,--mutation-rate 0.05
0.101051,11,30,6,10,--text-len 1200000,--pattern-len 64,--alphabet 14,--mutation-rate 0.10
0.072994,11,30,6,15,--text-len 1200000,--pattern-len 64,--alphabet 14,--mutation-rate 0.15
0.077993,11,30,6,20,--text-len 1200000,--pattern-len 64,--alphabet 14,--mutation-rate 0.20
0.079342,11,30,6,25,--text-len 1200000,--pattern-len 64,--alphabet 14,--mutation-rate 0.25
0.077491,11,30,6,30,--text-len 1200000,--pattern-len 64,--alphabet 14,--mutation-rate 0.30
0.077317,11,30,6,35,--text-len 1200000,--pattern-len 64,--alphabet 14,--mutation-rate 0.35
0.080146,11,30,6,40,--text-len 1200000,--pattern-len 64,--alphabet 14,--mutation-rate 0.40
0.079071,11,30,6,45,--text-len 1200000,--pattern-len 64,--alphabet 14,--mutation-rate 0.45
0.078359,11,30,6,50,--text-len 1200000,--pattern-len 64,--alphabet 14,--mutation-rate 0.50
0.078862,11,30,9,0,--text-len 1200000,--pattern-len 64,--alphabet 20,--mutation-rate 0.00
0.077968,11,30,9,5,--text-len 1200000,--pattern-len 64,--alphabet 20,--mutation-rate 0.05
0.079394,11,30,9,10,--text-len 1200000,--pattern-len 64,--alphabet 20,--mutation-rate 0.10
0.078547,11,30,9,15,--text-len 1200000,--pattern-len 64,--alphabet 20,--mutation-rate 0.15
0.079747,11,30,9,20,--text-len 1200000,--pattern-len 64,--alphabet 20,--mutation-rate 0.20
0.094342,11,30,9,25,--text-len 1200000,--pattern-len 64,--alphabet 20,--mutation-rate 0.25
0.078583,11,30,9,30,--text-len 1200000,--pattern-len 64,--alphabet 20,--mutation-rate 0.30
0.079378,11,30,9,35,--text-len 1200000,--pattern-len 64,--alphabet 20,--mutation-rate 0.35
0.078694,11,30,9,40,--text-len 1200000,--pattern-len 64,--alphabet 20,--mutation-rate 0.40
0.094531,11,30,9,45,--text-len 1200000,--pattern-len 64,--alphabet 20,--mutation-rate 0.45
0.09409,11,30,9,50,--text-len 1200000,--pattern-len 64,--alphabet 20,--mutation-rate 0.50
0.078319,11,30,12,0,--text-len 1200000,--pattern-len 64,--alphabet 26,--mutation-rate 0.00
0.078987,11,30,12,5,--text-len 1200000,--pattern-len 64,--alphabet 26,--mutation-rate 0.05
0.078346,11,30,12,10,--text-len 1200000,--pattern-len 64,--alphabet 26,--mutation-rate 0.10
0.079117,11,30,12,15,--text-len 1200000,--pattern-len 64,--alphabet 26,--mutation-rate 0.15
0.078021,11,30,12,20,--text-len 1200000,--pattern-len 64,--alphabet 26,--mutation-rate 0.20
0.078199,11,30,12,25,--text-len 1200000,--pattern-len 64,--alphabet 26,--mutation-rate 0.25
0.077674,11,30,12,30,--text-len 1200000,--pattern-len 64,--alphabet 26,--mutation-rate 0.30
0.078016,11,30,12,35,--text-len 1200000,--pattern-len 64,--alphabet 26,--mutation-rate 0.35
0.078258,11,30,12,40,--text-len 1200000,--pattern-len 64,--alphabet 26,--mutation-rate 0.40
0.078588,11,30,12,45,--text-len 1200000,--pattern-len 64,--alphabet 26,--mutation-rate 0.45
0.07849,11,30,12,50,--text-len 1200000,--pattern-len 64,--alphabet 26,--mutation-rate 0.50
0.078225,11,30,15,0,--text-len 1200000,--pattern-len 64,--alphabet 32,--mutation-rate 0.00
0.078157,11,30,15,5,--text-len 1200000,--pattern-len 64,--alphabet 32,--mutation-rate 0.05
0.07936,11,30,15,10,--text-len 1200000,--pattern-len 64,--alphabet 32,--mutation-rate 0.10
0.077911,11,30,15,15,--text-len 1200000,--pattern-len 64,--alphabet 32,--mutation-rate 0.15
0.079324,11,30,15,20,--text-len 1200000,--pattern-len 64,--alphabet 32,--mutation-rate 0.20
0.07706,11,30,15,25,--text-len 1200000,--pattern-len 64,--alphabet 32,--mutation-rate 0.25
0.077787,11,30,15,30,--text-len 1200000,--pattern-len 64,--alphabet 32,--mutation-rate 0.30
0.077065,11,30,15,35,--text-len 1200000,--pattern-len 64,--alphabet 32,--mutation-rate 0.35
0.078216,11,30,15,40,--text-len 1200000,--pattern-len 64,--alphabet 32,--mutation-rate 0.40
0.078909,11,30,15,45,--text-len 1200000,--pattern-len 64,--alphabet 32,--mutation-rate 0.45
0.0781,11,30,15,50,--text-len 1200000,--pattern-len 64,--alphabet 32,--mutation-rate 0.50
0.078749,11,30,18,0,--text-len 1200000,--pattern-len 64,--alphabet 38,--mutation-rate 0.00
0.07663,11,30,18,5,--text-len 1200000,--pattern-len 64,--alphabet 38,--mutation-rate 0.05
0.093769,11,30,18,10,--text-len 1200000,--pattern-len 64,--alphabet 38,--mutation-rate 0.10
0.079132,11,30,18,15,--text-len 1200000,--pattern-len 64,--alphabet 38,--mutation-rate 0.15
0.063278,11,30,18,20,--text-len 1200000,--pattern-len 64,--alphabet 38,--mutation-rate 0.20
0.077931,11,30,18,25,--text-len 1200000,--pattern-len 64,--alphabet 38,--mutation-rate 0.25
0.093029,11,30,18,30,--text-len 1200000,--pattern-len 64,--alphabet 38,--mutation-rate 0.30
0.078718,11,30,18,35,--text-len 1200000,--pattern-len 64,--alphabet 38,--mutation-rate 0.35
0.077926,11,30,18,40,--text-len 1200000,--pattern-len 64,--alphabet 38,--mutation-rate 0.40
0.077719,11,30,18,45,--text-len 1200000,--pattern-len 64,--alphabet 38,--mutation-rate 0.45
0.077986,11,30,18,50,--text-len 1200000,--pattern-len 64,--alphabet 38,--mutation-rate 0.50
0.078698,11,30,21,0,--text-len 1200000,--pattern-len 64,--alphabet 44,--mutation-rate 0.00
0.079191,11,30,21,5,--text-len 1200000,--pattern-len 64,--alphabet 44,--mutation-rate 0.05
0.078127,11,30,21,10,--text-len 1200000,--pattern-len 64,--alphabet 44,--mutation-rate 0.10
0.077551,11,30,21,15,--text-len 1200000,--pattern-len 64,--alphabet 44,--mutation-rate 0.15
0.077966,11,30,21,20,--text-len 1200000,--pattern-len 64,--alphabet 44,--mutation-rate 0.20
0.078483,11,30,21,25,--text-len 1200000,--pattern-len 64,--alphabet 44,--mutation-rate 0.25
0.092468,11,30,21,30,--text-len 1200000,--pattern-len 64,--alphabet 44,--mutation-rate 0.30
0.077848,11,30,21,35,--text-len 1200000,--pattern-len 64,--alphabet 44,--mutation-rate 0.35
0.076045,11,30,21,40,--text-len 1200000,--pattern-len 64,--alphabet 44,--mutation-rate 0.40
0.093696,11,30,21,45,--text-len 1200000,--pattern-len 64,--alphabet 44,--mutation-rate 0.45
0.07858,11,30,21,50,--text-len 1200000,--pattern-len 64,--alphabet 44,--mutation-rate 0.50
0.078514,11,30,24,0,--text-len 1200000,--pattern-len 64,--alphabet 50,--mutation-rate 0.00
0.078745,11,30,24,5,--text-len 1200000,--pattern-len 64,--alphabet 50,--mutation-rate 0.05
0.078028,11,30,24,10,--text-len 1200000,--pattern-len 64,--alphabet 50,--mutation-rate 0.10
0.079187,11,30,24,15,--text-len 1200000,--pattern-len 64,--alphabet 50,--mutation-rate 0.15
0.077485,11,30,24,20,--text-len 1200000,--pattern-len 64,--alphabet 50,--mutation-rate 0.20
0.079161,11,30,24,25,--text-len 1200000,--pattern-len 64,--alphabet 50,--mutation-rate 0.25
0.076876,11,30,24,30,--text-len 1200000,--pattern-len 64,--alphabet 50,--mutation-rate 0.30
0.078374,11,30,24,35,--text-len 1200000,--pattern-len 64,--alphabet 50,--mutation-rate 0.35
0.062741,11,30,24,40,--text-len 1200000,--pattern-len 64,--alphabet 50,--mutation-rate 0.40
0.06342,11,30,24,45,--text-len 1200000,--pattern-len 64,--alphabet 50,--mutation-rate 0.45
0.078089,11,30,24,50,--text-len 1200000,--pattern-len 64,--alphabet 50,--mutation-rate 0.50
0.077136,11,30,27,0,--text-len 1200000,--pattern-len 64,--alphabet 56,--mutation-rate 0.00
0.078071,11,30,27,5,--text-len 1200000,--pattern-len 64,--alphabet 56,--mutation-rate 0.05
0.078488,11,30,27,10,--text-len 1200000,--pattern-len 64,--alphabet 56,--mutation-rate 0.10
0.079121,11,30,27,15,--text-len 1200000,--pattern-len 64,--alphabet 56,--mutation-rate 0.15
0.078658,11,30,27,20,--text-len 1200000,--pattern-len 64,--alphabet 56,--mutation-rate 0.20
0.078223,11,30,27,25,--text-len 1200000,--pattern-len 64,--alphabet 56,--mutation-rate 0.25
0.11118,11,30,27,30,--text-len 1200000,--pattern-len 64,--alphabet 56,--mutation-rate 0.30
0.09417,11,30,27,35,--text-len 1200000,--pattern-len 64,--alphabet 56,--mutation-rate 0.35
0.078477,11,30,27,40,--text-len 1200000,--pattern-len 64,--alphabet 56,--mutation-rate 0.40
0.093183,11,30,27,45,--text-len 1200000,--pattern-len 64,--alphabet 56,--mutation-rate 0.45
0.110269,11,30,27,50,--text-len 1200000,--pattern-len 64,--alphabet 56,--mutation-rate 0.50
0.062092,11,30,30,0,--text-len 1200000,--pattern-len 64,--alphabet 62,--mutation-rate 0.00
0.078215,11,30,30,5,--text-len 1200000,--pattern-len 64,--alphabet 62,--mutation-rate 0.05
0.093617,11,30,30,10,--text-len 1200000,--pattern-len 64,--alphabet 62,--mutation-rate 0.10
0.0927,11,30,30,15,--text-len 1200000,--pattern-len 64,--alphabet 62,--mutation-rate 0.15
0.109985,11,30,30,20,--text-len 1200000,--pattern-len 64,--alphabet 62,--mutation-rate 0.20
0.078547,11,30,30,25,--text-len 1200000,--pattern-len 64,--alphabet 62,--mutation-rate 0.25
0.078779,11,30,30,30,--text-len 1200000,--pattern-len 64,--alphabet 62,--mutation-rate 0.30
0.078686,11,30,30,35,--text-len 1200000,--pattern-len 64,--alphabet 62,--mutation-rate 0.35
0.07827,11,30,30,40,--text-len 1200000,--pattern-len 64,--alphabet 62,--mutation-rate 0.40
0.080313,11,30,30,45,--text-len 1200000,--pattern-len 64,--alphabet 62,--mutation-rate 0.45
0.077606,11,30,30,50,--text-len 1200000,--pattern-len 64,--alphabet 62,--mutation-rate 0.50
0.095809,22,0,0,0,--text-len 2300000,--pattern-len 4,--alphabet 2,--mutation-rate 0.00
0.108484,22,0,0,5,--text-len 2300000,--pattern-len 4,--alphabet 2,--mutation-rate 0.05
0.093406,22,0,0,10,--text-len 2300000,--pattern-len 4,--alphabet 2,--mutation-rate 0.10
0.109555,22,0,0,15,--text-len 2300000,--pattern-len 4,--alphabet 2,--mutation-rate 0.15
